epoch,step,global_step,loss,cls_loss,lm_loss
5,16800,89248,0.801556,0.57607,0.751621
5,17000,89448,0.720436,0.483565,0.78957
5,17200,89648,0.847192,0.55807,0.963741
5,17400,89848,0.714234,0.487955,0.754263
5,17600,90048,0.658688,0.447437,0.704171
5,17800,90248,0.782003,0.499959,0.940147
5,18000,90448,0.569742,0.343178,0.755214
6,0,90560,0.777333,0.549963,0.757899
6,200,90760,0.371383,0.348855,0.075092
6,400,90960,0.994861,0.942247,0.175379
6,600,91160,0.74248,0.527647,0.716111
6,800,91360,0.760942,0.524567,0.787916
6,1000,91560,0.969361,0.751548,0.726041
6,1200,91760,0.440469,0.416409,0.080202
6,1400,91960,0.582711,0.325061,0.858832
6,1600,92160,0.717299,0.512567,0.68244
6,1800,92360,0.606061,0.379669,0.75464
6,2000,92560,0.626814,0.403221,0.745311
6,2200,92760,0.608767,0.339592,0.897251
6,2400,92960,0.831458,0.59039,0.803561
6,2600,93160,0.537281,0.292862,0.814729
6,2800,93360,0.784523,0.572903,0.705402
6,3000,93560,0.669335,0.424164,0.817238
6,3200,93760,0.707421,0.508153,0.664228
6,3400,93960,0.550906,0.416933,0.446577
6,3600,94160,1.049921,0.829926,0.733319
6,3800,94360,0.803415,0.59093,0.708284
6,4000,94560,0.629604,0.412813,0.722637
6,4200,94760,0.588457,0.411182,0.590916
6,4400,94960,0.654053,0.484381,0.565574
6,4600,95160,0.75366,0.497086,0.855244
6,4800,95360,0.712704,0.51654,0.653882
6,5000,95560,0.700347,0.502954,0.657975
6,5200,95760,0.525375,0.359515,0.552867
6,5400,95960,0.631273,0.350226,0.936823
6,5600,96160,0.84364,0.639637,0.680011
6,5800,96360,0.605713,0.370671,0.783475
6,6000,96560,0.691934,0.478146,0.712624
6,6200,96760,0.715099,0.685736,0.097878
6,6400,96960,0.705333,0.497357,0.693251
6,6600,97160,0.746243,0.483954,0.874297
6,6800,97360,0.613403,0.440573,0.576098
6,7000,97560,0.679217,0.521143,0.526916
6,7200,97760,0.783123,0.609084,0.580129
6,7400,97960,0.698729,0.489839,0.696299
6,7600,98160,0.648301,0.439501,0.696
6,7800,98360,1.200918,0.954217,0.822336
6,8000,98560,0.53606,0.353522,0.608462
6,8200,98760,0.682893,0.454245,0.762161
6,8400,98960,0.518028,0.310135,0.692979
6,8600,99160,0.636818,0.407512,0.764351
6,8800,99360,0.531521,0.31084,0.735602
6,9000,99560,0.789876,0.58517,0.682352
6,9200,99760,0.493449,0.321686,0.572544
6,9400,99960,0.538146,0.355351,0.609316
6,9600,100160,0.672671,0.444922,0.759164
6,9800,100360,0.606378,0.439693,0.555618
6,10000,100560,0.718206,0.511987,0.687396
6,10200,100760,0.600324,0.436278,0.546819
6,10400,100960,0.579533,0.387416,0.64039
6,10600,101160,0.360577,0.33639,0.080626
6,10800,101360,0.928763,0.711993,0.722566
6,11000,101560,0.727361,0.551629,0.585774
6,11200,101760,0.57076,0.338628,0.773772
6,11400,101960,0.595346,0.421568,0.579263
6,11600,102160,0.806098,0.579626,0.754907
6,11800,102360,0.514174,0.484879,0.09765
6,12000,102560,0.606596,0.400054,0.688471
6,12200,102760,0.398115,0.24755,0.501882
6,12400,102960,0.850343,0.652306,0.660124
6,12600,103160,0.529643,0.377844,0.505995
6,12800,103360,0.595612,0.388312,0.691001
6,13000,103560,0.703552,0.418528,0.950082
6,13200,103760,0.712975,0.507851,0.683746
6,13400,103960,0.608094,0.403415,0.682264
6,13600,104160,0.709414,0.558816,0.501992
6,13800,104360,0.910128,0.725427,0.61567
6,14000,104560,0.580732,0.424165,0.521888
6,14200,104760,0.706415,0.487798,0.728723
6,14400,104960,0.65905,0.48449,0.581867
6,14600,105160,0.626029,0.411452,0.715259
6,14800,105360,0.510617,0.382038,0.428596
6,15000,105560,0.822283,0.626635,0.652158
6,15200,105760,0.578764,0.367404,0.704532
6,0,90560,0.722902,0.560049,0.542843
6,200,90760,0.682516,0.474783,0.692442
6,400,90960,0.734213,0.514287,0.733086
6,600,91160,0.726848,0.534087,0.642537
6,800,91360,0.780882,0.558188,0.742314
6,1000,91560,0.603996,0.40771,0.654287
6,1200,91760,0.971179,0.725781,0.817991
6,1400,91960,0.872912,0.664505,0.69469
6,1600,92160,0.874266,0.652918,0.737829
6,1800,92360,0.936306,0.708105,0.760669
6,2000,92560,0.713937,0.685612,0.094413
6,2200,92760,0.456306,0.429963,0.08781
6,2400,92960,0.748121,0.481871,0.887502
6,2600,93160,0.743642,0.509958,0.778948
6,2800,93360,0.920906,0.713382,0.691745
6,3000,93560,0.496192,0.30298,0.644041
6,3200,93760,0.587579,0.562085,0.084979
6,3400,93960,0.606218,0.441628,0.548636
6,3600,94160,0.799195,0.629764,0.564772
6,3800,94360,0.683904,0.476934,0.6899
6,4000,94560,0.671302,0.461526,0.699251
6,4200,94760,0.667051,0.455996,0.703517
6,4400,94960,0.569286,0.403216,0.553567
6,4600,95160,0.554716,0.339731,0.716616
6,4800,95360,0.502058,0.296178,0.686268
6,5000,95560,0.630099,0.377774,0.841084
6,5200,95760,0.518998,0.340459,0.59513
6,5400,95960,0.53457,0.306633,0.759791
6,5600,96160,0.670363,0.452123,0.727465
6,5800,96360,0.67093,0.415376,0.851848
6,6000,96560,0.725512,0.518054,0.691526
6,6200,96760,0.646413,0.613431,0.10994
6,6400,96960,0.77306,0.728116,0.149812
6,6600,97160,0.837527,0.606284,0.77081
6,6800,97360,0.689556,0.48302,0.688453
6,7000,97560,0.762912,0.559735,0.677258
6,7200,97760,0.473026,0.45049,0.07512
6,7400,97960,0.789443,0.594302,0.650468
6,7600,98160,0.507313,0.236995,0.901061
6,7800,98360,0.472128,0.448376,0.079171
6,8000,98560,0.664259,0.47279,0.63823
6,8200,98760,0.81923,0.579718,0.798375
6,8400,98960,0.460235,0.299595,0.535467
6,8600,99160,0.805005,0.626968,0.593456
6,8800,99360,0.832066,0.651192,0.602912
6,9000,99560,0.628839,0.491809,0.456766
6,9200,99760,0.715074,0.498517,0.721858
6,9400,99960,0.562898,0.396281,0.555391
6,9600,100160,0.526343,0.310262,0.720269
6,9800,100360,0.627159,0.389113,0.793487
6,10000,100560,0.998394,0.827638,0.569186
6,10200,100760,0.605057,0.488803,0.387515
6,10400,100960,0.662909,0.461404,0.671683
6,10600,101160,0.742606,0.539237,0.677898
6,10800,101360,0.656088,0.467975,0.627041
6,11000,101560,0.708217,0.520715,0.625005
6,11200,101760,0.438009,0.411374,0.088785
6,11400,101960,0.732539,0.517056,0.718277
6,11600,102160,0.587304,0.427199,0.533685
6,11800,102360,0.579125,0.378766,0.667865
6,12000,102560,0.82114,0.617549,0.678637
6,12200,102760,1.08852,0.862774,0.752488
6,12400,102960,0.694363,0.480249,0.713714
6,12600,103160,0.520078,0.465086,0.183308
6,12800,103360,0.792621,0.597179,0.651475
6,13000,103560,0.682892,0.424409,0.861609
6,13200,103760,0.584583,0.382433,0.673836
6,13400,103960,0.78394,0.585447,0.661644
6,13600,104160,0.634647,0.447737,0.623035
6,13800,104360,0.7512,0.538743,0.708192
6,14000,104560,0.486332,0.348239,0.460308
6,14200,104760,0.604923,0.361012,0.813034
6,14400,104960,0.583839,0.388792,0.650157
6,14600,105160,0.587654,0.362578,0.750255
6,14800,105360,0.396566,0.378763,0.059346
6,15000,105560,0.668619,0.453094,0.718414
6,15200,105760,0.457246,0.250213,0.69011
6,15400,105960,0.512481,0.48981,0.07557
6,15600,106160,0.5903,0.385752,0.681825
6,15800,106360,0.634245,0.407178,0.756889
6,16000,106560,0.558449,0.362721,0.652425
6,16200,106760,0.702764,0.501797,0.66989
6,16400,106960,0.638165,0.443552,0.64871
6,16600,107160,0.948182,0.718502,0.765599
6,16800,107360,0.679952,0.446619,0.777777
6,17000,107560,0.637874,0.417796,0.733593
6,17200,107760,0.664809,0.516364,0.49482
6,17400,107960,0.569592,0.384705,0.616289
6,17600,108160,0.78469,0.554718,0.766575
6,17800,108360,0.642259,0.423367,0.729639
6,18000,108560,0.448442,0.294292,0.513833
7,0,108672,0.656758,0.471692,0.616887
7,200,108872,0.819709,0.620071,0.665458
7,400,109072,0.731207,0.494628,0.788598
7,600,109272,0.706656,0.463242,0.811381
7,800,109472,0.641391,0.407793,0.778659
7,1000,109672,0.453387,0.419661,0.112419
7,1200,109872,0.313504,0.298405,0.050332
7,1400,110072,0.58301,0.553632,0.09793
7,1600,110272,0.588243,0.41315,0.583645
7,1800,110472,0.578868,0.360464,0.728014
7,2000,110672,0.756747,0.569044,0.625673
7,2200,110872,0.651519,0.503201,0.494392
7,2400,111072,0.820247,0.582941,0.79102
7,2600,111272,0.566471,0.370284,0.653959
7,2800,111472,0.712752,0.505347,0.69135
7,3000,111672,0.693961,0.567686,0.420918
7,3200,111872,0.951869,0.70443,0.824798
7,3400,112072,1.014462,0.717735,0.989093
7,3600,112272,0.728692,0.522525,0.687224
7,3800,112472,0.963557,0.740669,0.74296
7,4000,112672,0.575393,0.388449,0.623145
7,4200,112872,0.935355,0.725322,0.70011
7,4400,113072,0.755908,0.588207,0.559004
7,4600,113272,0.606476,0.388572,0.726347
7,4800,113472,0.667205,0.466294,0.669701
7,5000,113672,0.63783,0.444223,0.645358
7,5200,113872,0.823693,0.651971,0.572406
7,5400,114072,0.807527,0.593481,0.713486
7,5600,114272,0.568258,0.448664,0.398647
7,5800,114472,0.761982,0.599432,0.541835
7,6000,114672,0.861696,0.646594,0.717007
7,6200,114872,0.671934,0.523753,0.493936
7,6400,115072,0.834709,0.668436,0.554242
7,6600,115272,0.816275,0.643765,0.575034
7,6800,115472,0.604925,0.451791,0.510445
7,7000,115672,0.724932,0.537859,0.623577
7,7200,115872,0.54198,0.35363,0.627832
7,7400,116072,0.939005,0.725166,0.712797
7,7600,116272,0.745924,0.581342,0.54861
7,7800,116472,0.604715,0.410668,0.646821
7,8000,116672,0.681742,0.46857,0.710574
7,8200,116872,0.416922,0.289524,0.424659
7,8400,117072,0.831457,0.657391,0.580221
7,8600,117272,0.721841,0.508549,0.710974
7,8800,117472,0.756895,0.58685,0.566816
7,9000,117672,0.44603,0.42001,0.086734
7,9200,117872,0.854398,0.811038,0.144531
7,9400,118072,0.773199,0.554278,0.729736
7,9600,118272,0.580791,0.35976,0.736769
7,9800,118472,0.663529,0.520997,0.475109
7,10000,118672,0.554396,0.399341,0.516852
7,10200,118872,0.947786,0.896174,0.172042
7,10400,119072,0.872369,0.684384,0.626617
7,10600,119272,0.607966,0.319197,0.962563
7,10800,119472,0.444994,0.336949,0.360149
7,11000,119672,0.84406,0.637683,0.687924
7,11200,119872,0.812067,0.632313,0.599179
7,11400,120072,0.621742,0.377121,0.815404
7,11600,120272,0.738856,0.574228,0.548759
7,11800,120472,0.526737,0.33925,0.624955
7,12000,120672,0.913128,0.661673,0.838184
7,12200,120872,0.49496,0.325577,0.564609
7,12400,121072,0.524673,0.327892,0.655939
7,12600,121272,0.387416,0.359539,0.092923
7,12800,121472,0.615822,0.436014,0.59936
7,13000,121672,0.808709,0.62066,0.626827
7,13200,121872,0.654988,0.430008,0.749934
7,13400,122072,0.499883,0.331885,0.559995
7,13600,122272,0.657615,0.505819,0.505986
7,13800,122472,0.697685,0.549326,0.494531
7,14000,122672,0.567212,0.366263,0.669832
7,14200,122872,0.463818,0.307722,0.520321
7,14400,123072,0.620071,0.424394,0.652257
7,14600,123272,0.781096,0.566373,0.715746
7,14800,123472,0.494146,0.308647,0.61833
7,15000,123672,0.663079,0.496098,0.556604
7,15200,123872,0.479978,0.347512,0.441554
7,15400,124072,0.632412,0.403674,0.76246
7,15600,124272,0.629457,0.435444,0.646711
7,15800,124472,0.712084,0.566437,0.485492
7,16000,124672,0.49216,0.349056,0.477014
7,16200,124872,0.550978,0.321383,0.76532
7,16400,125072,0.957126,0.801351,0.519247
7,16600,125272,0.697644,0.487856,0.699295
7,16800,125472,0.748022,0.502185,0.819457
7,17000,125672,1.040126,0.838551,0.671917
7,17200,125872,0.741211,0.547836,0.644582
7,17400,126072,0.777791,0.552094,0.752323
7,17600,126272,0.581052,0.545715,0.11779
7,17800,126472,0.708467,0.581643,0.422748
7,18000,126672,0.762067,0.53052,0.771824
7,0,108672,0.661961,0.410347,0.838712
7,200,108872,0.671898,0.486539,0.617864
7,400,109072,0.588382,0.38436,0.680074
7,600,109272,0.777108,0.592733,0.614584
7,800,109472,0.818597,0.628581,0.633387
7,1000,109672,0.736494,0.519777,0.722389
7,1200,109872,1.040794,0.867546,0.577494
7,1400,110072,0.887782,0.68242,0.684538
7,1600,110272,0.810407,0.598806,0.705338
7,1800,110472,0.601241,0.40714,0.647005
7,2000,110672,0.623367,0.435974,0.624642
7,2200,110872,0.462046,0.328955,0.443635
7,2400,111072,0.736914,0.538593,0.661068
7,2600,111272,0.641237,0.442137,0.663666
7,2800,111472,0.699834,0.496616,0.677393
7,3000,111672,0.507349,0.313445,0.646345
7,3200,111872,0.540051,0.380983,0.530228
7,3400,112072,0.551192,0.447325,0.346222
7,3600,112272,0.599082,0.430145,0.563124
7,3800,112472,0.49643,0.370832,0.418661
7,4000,112672,0.558871,0.374886,0.613284
7,4200,112872,0.688998,0.523087,0.553037
7,4400,113072,0.473432,0.331751,0.472268
7,4600,113272,0.586331,0.39979,0.621803
7,4800,113472,0.540556,0.388948,0.50536
7,5000,113672,0.434243,0.420822,0.044735
7,5200,113872,0.620451,0.397076,0.744582
7,5400,114072,0.660677,0.482126,0.595169
7,5600,114272,0.595059,0.372792,0.740888
7,5800,114472,0.774196,0.563184,0.703373
7,6000,114672,0.824677,0.661884,0.542646
7,6200,114872,0.639322,0.431491,0.69277
7,6400,115072,0.385812,0.358469,0.091143
7,6600,115272,0.548235,0.35948,0.629182
7,6800,115472,0.851334,0.64087,0.701548
7,7000,115672,0.847883,0.617467,0.768056
7,7200,115872,0.497472,0.318622,0.596166
7,7400,116072,1.025459,0.887131,0.461094
7,7600,116272,0.498116,0.308759,0.631192
7,7800,116472,0.6577,0.497388,0.534373
7,8000,116672,0.812249,0.679875,0.441246
7,8200,116872,0.588657,0.374482,0.713918
7,8400,117072,0.653059,0.456097,0.656539
7,8600,117272,0.613367,0.436327,0.590132
7,8800,117472,0.834126,0.645675,0.628168
7,9000,117672,0.451413,0.424969,0.088146
7,9200,117872,0.555626,0.342654,0.709905
7,9400,118072,0.789214,0.583182,0.686774
7,9600,118272,0.794752,0.589745,0.683358
7,9800,118472,0.5614,0.35085,0.701834
7,10000,118672,0.717543,0.513258,0.680949
7,10200,118872,0.59675,0.379795,0.723181
7,10400,119072,0.722079,0.559946,0.540446
7,10600,119272,0.898013,0.708625,0.631292
7,10800,119472,0.653208,0.487939,0.550894
7,11000,119672,0.449343,0.275981,0.577873
7,11200,119872,0.629721,0.437479,0.640806
7,11400,120072,0.619218,0.456775,0.541476
7,11600,120272,0.463099,0.252786,0.701041
7,11800,120472,0.600507,0.365044,0.784877
7,12000,120672,0.54646,0.353817,0.642142
7,12200,120872,0.643505,0.476393,0.557041
7,12400,121072,0.788627,0.609514,0.597043
7,12600,121272,0.564598,0.397307,0.557638
7,12800,121472,0.660349,0.390614,0.899116
7,13000,121672,0.711375,0.545725,0.552166
7,13200,121872,0.839652,0.612596,0.756853
7,13400,122072,0.4974,0.312957,0.614808
7,13600,122272,0.466303,0.435431,0.102908
7,13800,122472,0.41264,0.389623,0.076722
7,14000,122672,0.761234,0.537249,0.746616
7,14200,122872,0.555744,0.366772,0.629904
7,14400,123072,0.624315,0.482056,0.474198
7,14600,123272,0.547936,0.397452,0.501614
7,14800,123472,0.647516,0.434956,0.708533
7,15000,123672,0.79999,0.632219,0.559236
7,15200,123872,0.644685,0.427869,0.722719
7,15400,124072,0.750056,0.563576,0.621599
7,15600,124272,0.973731,0.767395,0.687787
7,15800,124472,0.624429,0.412666,0.705877
7,0,108672,0.61725,0.448646,0.562014
7,200,108872,0.677868,0.497569,0.601
7,400,109072,0.77001,0.5914,0.595368
7,600,109272,0.604079,0.402191,0.672958
7,800,109472,0.730659,0.536438,0.647402
7,1000,109672,0.578059,0.395092,0.60989
7,1200,109872,0.874555,0.739404,0.450502
7,1400,110072,1.106739,0.924853,0.606284
7,1600,110272,0.586692,0.405824,0.602892
7,1800,110472,0.636404,0.507678,0.429088
7,2000,110672,0.662552,0.512268,0.500947
7,2200,110872,0.793064,0.565976,0.756963
7,2400,111072,0.709862,0.480061,0.766004
7,2600,111272,0.574312,0.379219,0.650308
7,2800,111472,0.642822,0.448603,0.647396
7,3000,111672,0.603744,0.459768,0.479918
7,3200,111872,0.664191,0.484509,0.59894
7,3400,112072,0.540407,0.37757,0.542792
7,3600,112272,0.54212,0.353211,0.629696
7,3800,112472,0.451152,0.315884,0.450894
7,4000,112672,0.771599,0.686172,0.284756
7,4200,112872,0.561405,0.314484,0.823071
7,4400,113072,1.006479,0.814807,0.638906
7,4600,113272,0.997036,0.816098,0.603128
7,4800,113472,0.816007,0.618218,0.659297
7,5000,113672,0.52155,0.390308,0.437475
7,5200,113872,0.641143,0.408904,0.774128
7,5400,114072,0.583232,0.3563,0.756439
7,5600,114272,1.011213,0.837903,0.5777
7,5800,114472,0.678343,0.490472,0.626234
7,6000,114672,0.429411,0.283353,0.486859
7,6200,114872,0.542374,0.371533,0.56947
7,6400,115072,0.579158,0.40462,0.581794
7,6600,115272,0.460774,0.343704,0.390232
7,6800,115472,0.896763,0.724942,0.572737
7,7000,115672,0.437089,0.279136,0.52651
7,7200,115872,0.792598,0.611395,0.60401
7,7400,116072,0.582609,0.414268,0.561138
7,7600,116272,1.014179,0.820465,0.645712
7,7800,116472,0.535174,0.402948,0.440753
7,8000,116672,0.600067,0.399684,0.667941
7,8200,116872,0.849908,0.726991,0.409722
7,8400,117072,0.755984,0.581859,0.580416
7,8600,117272,0.711601,0.52673,0.616237
7,8800,117472,0.663556,0.46069,0.676218
7,9000,117672,0.574601,0.346885,0.759055
7,9200,117872,0.803332,0.623138,0.600647
7,9400,118072,0.622438,0.432922,0.63172
7,0,108672,0.745145,0.587484,0.525538
7,0,108672,0.897152,0.699587,0.658549
7,200,108872,0.715412,0.512665,0.675824
7,400,109072,0.579896,0.382452,0.658145
7,600,109272,0.556887,0.34991,0.689924
7,800,109472,0.611514,0.422959,0.628516
7,1000,109672,0.649727,0.489334,0.534644
7,1200,109872,0.581687,0.431234,0.501511
7,1400,110072,0.87257,0.676221,0.654498
7,1600,110272,0.490113,0.461975,0.093794
7,0,108672,0.397165,0.376568,0.068656
7,200,108872,0.579849,0.352685,0.757214
7,400,109072,0.78185,0.601877,0.599911
7,600,109272,0.710532,0.500245,0.700957
7,800,109472,0.853994,0.689053,0.549804
7,1000,109672,0.857389,0.639015,0.727913
7,1200,109872,0.554145,0.372936,0.604029
7,1400,110072,0.676095,0.479066,0.656762
7,1600,110272,0.474358,0.446968,0.0913
7,1800,110472,0.563427,0.382526,0.603005
7,2000,110672,0.748681,0.535135,0.711819
7,2200,110872,0.730589,0.49303,0.791864
7,2400,111072,0.498104,0.297443,0.668873
7,2600,111272,0.569908,0.361922,0.693287
7,2800,111472,0.594497,0.36704,0.758191
7,3000,111672,0.603522,0.438568,0.549846
7,3200,111872,0.796821,0.583808,0.710042
7,3400,112072,0.667968,0.469096,0.662907
7,3600,112272,0.852718,0.653082,0.665453
7,3800,112472,0.901913,0.723062,0.596169
7,4000,112672,0.571415,0.421119,0.500986
7,4200,112872,0.628047,0.427628,0.668064
7,4400,113072,0.631781,0.492707,0.463579
7,4600,113272,0.861601,0.647723,0.712926
7,4800,113472,0.812682,0.595877,0.722682
7,5000,113672,0.718508,0.4988,0.732362
7,5200,113872,0.582889,0.409859,0.576766
7,5400,114072,0.667187,0.545398,0.405962
7,5600,114272,0.691739,0.452954,0.795951
7,5800,114472,0.794909,0.572133,0.742588
7,6000,114672,0.779941,0.537355,0.808621
7,6200,114872,0.987783,0.905738,0.273485
7,6400,115072,0.633155,0.44719,0.619884
7,6600,115272,0.537659,0.286679,0.836599
7,6800,115472,0.835382,0.628147,0.690782
7,7000,115672,0.662112,0.417044,0.816894
7,7200,115872,0.64473,0.453802,0.636424
7,7400,116072,0.610811,0.412988,0.65941
7,7600,116272,0.524822,0.350697,0.580414
7,7800,116472,0.631028,0.430894,0.667115
7,8000,116672,0.802622,0.633665,0.56319
7,8200,116872,0.563832,0.380245,0.611957
7,8400,117072,0.623243,0.418043,0.683997
7,8600,117272,0.669865,0.497816,0.573496
7,8800,117472,0.529804,0.331685,0.660397
7,9000,117672,0.658438,0.611572,0.156218
7,9200,117872,0.648422,0.441013,0.691364
7,9400,118072,0.709742,0.575372,0.447902
7,9600,118272,0.751822,0.581996,0.566086
7,9800,118472,0.634088,0.443307,0.635937
7,10000,118672,1.20565,0.970958,0.782308
7,10200,118872,0.651475,0.509599,0.472919
7,10400,119072,0.654474,0.45472,0.66585
7,10600,119272,0.725116,0.49049,0.782088
7,10800,119472,0.490318,0.237008,0.844369
7,11000,119672,0.823016,0.705819,0.390657
7,11200,119872,0.475502,0.273035,0.674892
7,11400,120072,0.792746,0.593634,0.663707
7,11600,120272,0.658107,0.450883,0.690745
7,11800,120472,0.54245,0.361432,0.603392
7,12000,120672,0.515779,0.38878,0.423331
7,12200,120872,0.772307,0.570856,0.671505
7,12400,121072,0.562449,0.37709,0.617862
7,12600,121272,0.523736,0.290662,0.776913
7,12800,121472,0.719018,0.503563,0.718183
7,13000,121672,0.551594,0.369028,0.608554
7,13200,121872,0.862363,0.620251,0.807038
7,13400,122072,0.688765,0.500213,0.628505
7,13600,122272,0.448819,0.309827,0.463308
7,13800,122472,0.554221,0.336876,0.724482
7,14000,122672,0.502068,0.346913,0.517184
7,14200,122872,0.790868,0.572331,0.728454
7,14400,123072,0.590428,0.475279,0.383829
7,14600,123272,0.60963,0.462064,0.491886
7,14800,123472,0.65582,0.501782,0.513458
7,15000,123672,0.474944,0.334146,0.469326
7,15200,123872,0.803279,0.563963,0.797719
7,15400,124072,0.578701,0.417026,0.538919
7,15600,124272,0.596523,0.430898,0.552085
7,15800,124472,0.589856,0.391223,0.66211
7,16000,124672,0.51669,0.309957,0.689111
7,16200,124872,0.718142,0.57677,0.471241
7,16400,125072,0.724245,0.513535,0.702364
7,16600,125272,0.697532,0.522443,0.583629
7,16800,125472,0.615773,0.457633,0.527132
7,17000,125672,0.758825,0.564014,0.64937
7,17200,125872,0.502111,0.335199,0.556372
7,17400,126072,0.761949,0.570261,0.638962
7,17600,126272,0.66338,0.519922,0.478194
7,17800,126472,0.674473,0.487656,0.622723
7,18000,126672,0.739349,0.533896,0.684844
8,0,126784,0.563156,0.353057,0.700331
8,200,126984,0.847254,0.621759,0.75165
8,400,127184,0.415833,0.398544,0.057627
8,600,127384,0.545472,0.386287,0.530615
8,800,127584,0.94863,0.744405,0.680752
8,1000,127784,0.660303,0.505392,0.516368
8,1200,127984,0.795165,0.582353,0.709371
8,1400,128184,0.78102,0.624997,0.520077
8,1600,128384,0.683978,0.492939,0.636796
8,1800,128584,0.709526,0.441489,0.893459
8,2000,128784,0.693343,0.495419,0.659745
8,2200,128984,0.698039,0.558874,0.463883
8,2400,129184,0.514832,0.360248,0.515282
8,2600,129384,0.7477,0.557649,0.633504
8,2800,129584,0.635164,0.599585,0.118597
8,3000,129784,0.504902,0.278247,0.755518
8,3200,129984,0.626806,0.423703,0.677012
8,3400,130184,0.494575,0.287127,0.691492
8,3600,130384,0.639918,0.456622,0.610986
8,3800,130584,0.488583,0.333639,0.51648
8,4000,130784,0.58783,0.449045,0.462616
8,4200,130984,0.845012,0.682053,0.543198
8,4400,131184,0.536665,0.384068,0.508655
8,4600,131384,0.76164,0.55517,0.688235
8,4800,131584,0.608864,0.43192,0.589815
8,5000,131784,0.566698,0.542316,0.081274
8,5200,131984,0.730065,0.517693,0.707905
8,5400,132184,0.731459,0.531517,0.666473
8,5600,132384,0.692534,0.656091,0.121475
8,5800,132584,0.832626,0.639615,0.643371
8,6000,132784,0.8506,0.656981,0.645398
8,6200,132984,0.631268,0.420942,0.701086
8,6400,133184,0.556291,0.37717,0.59707
8,6600,133384,0.631746,0.458795,0.576502
8,6800,133584,0.543776,0.36978,0.579987
8,7000,133784,0.671287,0.514001,0.524286
8,7200,133984,0.769011,0.57332,0.652303
8,7400,134184,0.494923,0.339557,0.517886
8,7600,134384,0.489167,0.341081,0.493619
8,7800,134584,0.533306,0.312459,0.736156
8,8000,134784,0.437177,0.407067,0.100368
8,8200,134984,0.530318,0.366753,0.545217
8,8400,135184,0.59684,0.428188,0.562174
8,8600,135384,0.42562,0.299377,0.420807
8,8800,135584,0.738059,0.478406,0.86551
8,9000,135784,0.841618,0.647655,0.646546
8,9200,135984,0.670943,0.453407,0.72512
8,9400,136184,0.399946,0.379331,0.068715
8,9600,136384,0.600428,0.455242,0.483953
8,9800,136584,0.644188,0.485593,0.528652
8,10000,136784,0.696486,0.520433,0.586841
8,10200,136984,0.674684,0.482273,0.641373
8,10400,137184,0.609406,0.431834,0.591907
8,10600,137384,0.714898,0.51194,0.676526
8,10800,137584,0.83082,0.59384,0.789933
8,11000,137784,0.743752,0.511807,0.773151
8,11200,137984,0.439846,0.269975,0.566236
8,0,126784,0.700874,0.460379,0.80165
8,200,126984,0.426297,0.408114,0.060609
8,400,127184,0.70025,0.502252,0.659994
8,600,127384,0.833869,0.624664,0.69735
8,800,127584,0.701525,0.671588,0.099791
8,1000,127784,0.553851,0.369623,0.614095
8,1200,127984,0.694494,0.518889,0.585351
8,1400,128184,0.634481,0.543997,0.301614
8,1600,128384,0.661756,0.48546,0.587654
8,1800,128584,0.80092,0.601593,0.664425
8,2000,128784,0.531829,0.345137,0.622305
8,2200,128984,0.6956,0.468034,0.758554
8,2400,129184,0.569238,0.383258,0.619934
8,2600,129384,0.635851,0.462472,0.57793
8,2800,129584,0.445575,0.263452,0.607078
8,3000,129784,0.550061,0.338783,0.704258
8,3200,129984,0.667544,0.634466,0.110261
8,3400,130184,0.596631,0.377077,0.731848
8,3600,130384,0.717665,0.512407,0.684196
8,3800,130584,0.633346,0.418063,0.717608
8,4000,130784,0.449269,0.424657,0.082042
8,4200,130984,0.759222,0.545758,0.711546
8,4400,131184,0.617212,0.438052,0.5972
8,4600,131384,0.639386,0.43941,0.666584
8,4800,131584,0.438753,0.341827,0.323087
8,5000,131784,0.71492,0.566776,0.493813
8,5200,131984,0.676909,0.538466,0.461478
8,5400,132184,0.535201,0.372936,0.540882
8,5600,132384,0.680808,0.427085,0.845741
8,5800,132584,0.693037,0.533162,0.532916
8,6000,132784,0.836573,0.673972,0.542005
8,6200,132984,0.687322,0.488446,0.662919
8,6400,133184,0.507876,0.302829,0.68349
8,6600,133384,0.498768,0.281669,0.723664
8,6800,133584,0.73102,0.501575,0.764819
8,7000,133784,0.618617,0.437339,0.604262
8,7200,133984,0.677023,0.502948,0.580251
8,7400,134184,0.440355,0.296784,0.47857
8,7600,134384,0.547512,0.419532,0.426598
8,7800,134584,0.475596,0.336051,0.465152
8,8000,134784,0.850278,0.674049,0.587428
8,8200,134984,0.371541,0.257751,0.379301
8,8400,135184,0.484406,0.30458,0.59942
8,8600,135384,0.633031,0.501638,0.437976
8,8800,135584,0.626036,0.452306,0.579098
8,9000,135784,0.62488,0.430919,0.646537
8,9200,135984,0.509587,0.333159,0.588091
8,9400,136184,0.474883,0.276958,0.65975
8,9600,136384,0.575089,0.391296,0.612641
8,9800,136584,0.708645,0.536827,0.572727
8,10000,136784,0.473897,0.339467,0.448101
8,10200,136984,0.652169,0.425919,0.754167
8,10400,137184,0.724225,0.692436,0.105962
8,10600,137384,0.714196,0.500497,0.71233
8,10800,137584,0.685989,0.519078,0.55637
8,11000,137784,0.438668,0.416354,0.074379
8,11200,137984,0.331818,0.317014,0.049346
